ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-294,STATE_6996000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-295,STATE_5888000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-296,STATE_5287000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-297,STATE_9634000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-298,STATE_7336000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-299,STATE_6233000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-300,STATE_6961000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-301,STATE_9805000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-302,STATE_9161000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-303,STATE_7249000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-304,STATE_7854000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-305,STATE_8725000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-306,STATE_8227000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-307,STATE_8542000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-308,STATE_8864000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-309,STATE_7897000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-310,STATE_7582000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-311,STATE_9080000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-312,STATE_7168000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-313,STATE_6316000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-314,STATE_9939000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-315,STATE_5980000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-316,STATE_6792000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-317,STATE_7210000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-318,STATE_5471000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-319,STATE_9623000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-320,STATE_8613000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-321,STATE_8821000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-322,STATE_7865000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-323,STATE_9897000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-324,STATE_9187000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-325,STATE_8653000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-326,STATE_7183000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-327,STATE_5251000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-328,STATE_7260000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-329,STATE_9142000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
